date,channel,viewing_min,devices_used,location_count,trp_value,is_fake,device_id,ip_address,session_duration,channel_switches,watch_pattern_score,device_behavior_score,region,time_of_day
2025-10-25,UdayaTV,546,1,940,5.097225667968977,0,D7644,192.168.19.215,567,4,26,16,Kolkata,Evening
2025-10-25,SuryaTV,551,3,944,4.514875616845046,0,D5782,192.168.209.184,666,2,62,35,Chennai,Midnight
2025-10-25,KTV,597,1,984,4.506740880851692,0,D4137,192.168.89.180,649,10,11,22,Mumbai,Night
2025-10-25,JayaTV,575,1,1123,5.500850858156878,0,D4898,192.168.152.62,646,3,42,62,Mumbai,Midnight
2025-10-25,RajTV,576,1,1057,4.980160982769642,0,D1835,192.168.16.39,670,11,52,31,Bangalore,Afternoon
2025-10-25,KalaignarTV,609,1,1135,5.008319842073105,0,D5154,192.168.240.251,685,7,43,31,Delhi,Midnight
2025-10-25,DDNews,581,1,1106,5.950213028535788,0,D3778,192.168.9.187,594,12,52,63,Mumbai,Morning
2025-10-25,DDNational,583,1,933,4.988094300505487,0,D7409,192.168.152.110,694,14,17,34,Bangalore,Night
2025-10-25,DDSports,579,1,1051,4.846887487336721,0,D5313,192.168.27.218,675,13,54,70,Kolkata,Morning
2025-10-25,TenSports,571,1,855,5.800285431288474,0,D6646,192.168.203.61,612,12,63,54,Hyderabad,Evening
2025-10-25,StarSports,554,7,1218,4.958967807881205,0,D8608,192.168.57.44,629,8,47,20,Hyderabad,Morning
2025-10-25,SonySports,585,1,1114,4.786595586754827,0,D4721,192.168.240.83,640,10,37,37,Delhi,Evening
2025-10-25,Eurosport,582,1,1164,5.812604061913523,0,D8911,192.168.251.151,563,13,18,72,Mumbai,Morning
2025-10-25,CNBC,577,1,755,5.124803329836484,0,D2671,192.168.205.125,683,13,59,22,Chennai,Afternoon
2025-10-25,BloombergTV,594,1,929,5.013335970220439,0,D1916,192.168.144.79,685,9,10,69,Chennai,Afternoon
2025-10-25,BBCWorld,591,1,1020,5.702827907169974,0,D6588,192.168.84.38,687,7,62,48,Mumbai,Afternoon
2025-10-25,AlJazeera,578,1,964,4.835390312286038,0,D7496,192.168.29.147,583,5,39,43,Hyderabad,Evening
2025-10-25,France24,597,1,972,4.69715509778645,0,D2836,192.168.31.221,661,5,54,68,Hyderabad,Midnight
2025-10-25,VH1,575,1,1200,5.0472373511167135,0,D3138,192.168.213.20,662,5,41,66,Bangalore,Evening
2025-10-25,MTV,559,1,888,4.991573641868127,0,D5007,192.168.101.230,593,12,40,31,Kolkata,Afternoon
2025-10-26,News24,36,222,4742,9.710420419431342,1,D2905,192.168.63.36,115,0,82,87,Bangalore,Night
2025-10-26,StarTV,17,244,4845,10.291134618185918,1,D4989,192.168.192.211,14,1,96,98,Chennai,Afternoon
2025-10-26,ZeeTV,40,232,4778,10.646032684213097,1,D4485,192.168.170.26,43,0,88,95,Bangalore,Morning
2025-10-26,SunTV,22,228,4881,10.09550503691097,1,D5797,192.168.6.34,31,0,93,85,Kolkata,Morning
2025-10-26,ABPNews,35,211,4951,10.159482104516435,1,D3732,192.168.163.134,31,0,90,88,Mumbai,Morning
2025-10-26,NDTV,-9,219,4555,10.18696427776363,1,D8714,192.168.164.62,12,0,77,99,Kolkata,Afternoon
2025-10-26,IndiaTV,14,229,5005,10.544477693256722,1,D2321,192.168.85.245,74,1,87,85,Bangalore,Midnight
2025-10-26,CNNNews18,58,220,4927,10.686483516497908,1,D4354,192.168.72.235,145,0,98,82,Kolkata,Morning
2025-10-26,TimesNow,4,243,4798,10.810795332525096,1,D8101,192.168.127.60,123,1,91,85,Delhi,Night
2025-10-26,RepublicTV,1,207,4498,10.240203801217286,1,D5743,192.168.220.64,7,0,93,89,Chennai,Afternoon
2025-10-26,TV9,42,227,4545,10.606692636934888,1,D9951,192.168.177.52,25,1,79,92,Hyderabad,Evening
2025-10-26,Asianet,11,229,4946,10.924838110882542,1,D8014,192.168.144.60,66,0,95,80,Bangalore,Evening
2025-10-26,Colors,19,218,4573,10.35411531503166,1,D4412,192.168.76.119,70,1,90,95,Kolkata,Evening
2025-10-26,SonyTV,37,244,4787,11.226706369909438,1,D8825,192.168.208.182,92,1,88,91,Delhi,Evening
2025-10-26,StarPlus,24,236,4747,11.20474140915905,1,D2357,192.168.249.138,37,0,98,92,Hyderabad,Afternoon
2025-10-26,ZeeCinema,17,240,4858,10.255614443560145,1,D4481,192.168.124.153,32,1,96,93,Bangalore,Morning
2025-10-26,StarMovies,32,234,5158,10.67570973223414,1,D2766,192.168.17.64,15,1,93,99,Mumbai,Afternoon
2025-10-26,HBO,18,233,4948,11.19927376767988,1,D9219,192.168.240.236,8,0,94,90,Chennai,Night
2025-10-26,Discovery,-3,242,4902,10.74656570732785,1,D8163,192.168.78.59,35,1,78,93,Hyderabad,Night
2025-10-26,NationalGeographic,14,226,4660,10.47567032333782,1,D3470,192.168.154.251,5,0,80,87,Hyderabad,Evening
2025-10-26,AnimalPlanet,28,217,5078,10.11399438440848,1,D1159,192.168.57.61,19,1,83,88,Delhi,Afternoon
2025-10-26,HistoryTV18,23,231,4651,10.345486541041817,1,D3892,192.168.210.118,115,0,82,92,Chennai,Evening
2025-10-26,CartoonNetwork,7,239,4433,10.142943744418345,1,D6326,192.168.78.237,59,1,86,93,Chennai,Night
2025-10-26,Pogo,4,239,4724,11.085649313389355,1,D5113,192.168.70.171,5,1,85,94,Delhi,Morning
2025-10-26,Nickelodeon,40,242,4795,9.835704718609284,1,D8749,192.168.231.244,108,1,81,99,Bangalore,Afternoon
2025-10-26,SonyMax,23,214,4705,11.239210205714055,1,D8798,192.168.207.88,116,1,99,84,Delhi,Evening
2025-10-26,ZeeTelugu,4,254,4905,10.59676843687745,1,D5999,192.168.86.139,92,1,99,86,Hyderabad,Evening
2025-10-26,ETV,45,201,4842,10.052776933630083,1,D2570,192.168.87.133,103,0,96,92,Hyderabad,Morning
2025-10-26,GeminiTV,-4,205,4550,11.187943414660024,1,D4405,192.168.185.39,40,0,99,82,Mumbai,Afternoon
2025-10-26,MaaTV,13,255,5101,9.729305760355686,1,D6527,192.168.175.222,47,1,82,80,Chennai,Midnight
2025-10-26,UdayaTV,51,233,5010,10.761728170241524,1,D6848,192.168.79.20,112,1,84,98,Kolkata,Midnight
2025-10-26,SuryaTV,10,219,4712,10.89090012535528,1,D7817,192.168.220.81,41,1,77,81,Hyderabad,Midnight
2025-10-26,KTV,8,234,4886,10.447891445443387,1,D2627,192.168.18.188,107,1,80,95,Hyderabad,Evening
2025-10-26,JayaTV,20,207,4569,10.110238276286587,1,D7143,192.168.153.207,43,1,85,97,Chennai,Evening
2025-10-26,RajTV,-10,239,4915,10.587086216542057,1,D9396,192.168.152.143,64,1,78,84,Bangalore,Afternoon
2025-10-26,KalaignarTV,27,219,4918,10.037359945450923,1,D7558,192.168.250.212,68,1,86,85,Chennai,Afternoon
2025-10-26,DDNews,52,232,4903,10.97049391334572,1,D6272,192.168.221.149,115,0,77,96,Hyderabad,Afternoon
2025-10-26,DDNational,-10,239,4780,10.788600744650228,1,D8881,192.168.174.163,66,1,95,97,Chennai,Midnight
2025-10-26,DDSports,34,216,4691,10.52756219117682,1,D9983,192.168.171.251,87,1,98,83,Bangalore,Night
2025-10-26,TenSports,55,215,4697,10.896074199101063,1,D4747,192.168.133.116,156,0,97,88,Kolkata,Morning
2025-10-26,StarSports,9,228,4914,10.741935549245571,1,D2607,192.168.100.203,111,0,84,85,Hyderabad,Morning
2025-10-26,SonySports,-3,224,5055,10.53476257920541,1,D6074,192.168.150.236,7,0,81,97,Bangalore,Midnight
2025-10-26,Eurosport,32,242,5160,10.843188123569831,1,D8153,192.168.38.201,110,0,76,96,Mumbai,Night
2025-10-26,CNBC,16,248,4796,10.84603492997675,1,D7733,192.168.145.238,45,1,86,80,Bangalore,Evening
2025-10-26,BloombergTV,-7,217,4641,11.099624128726203,1,D1066,192.168.227.168,31,1,88,81,Hyderabad,Midnight
2025-10-26,BBCWorld,-17,238,4751,10.609935805305213,1,D9000,192.168.239.36,5,0,81,81,Chennai,Morning
2025-10-26,AlJazeera,-5,229,4584,9.706979724408123,1,D8645,192.168.155.192,31,1,91,91,Bangalore,Night
2025-10-26,France24,25,238,5175,9.732914038422953,1,D5158,192.168.82.94,31,1,89,86,Chennai,Evening
2025-10-26,VH1,42,232,4769,10.612768221607826,1,D1402,192.168.185.166,79,0,96,98,Hyderabad,Afternoon
2025-10-26,MTV,8,215,5061,10.975804450417668,1,D8925,192.168.242.207,68,1,97,85,Chennai,Morning
2025-10-27,News24,520,1,977,4.890960222541966,0,D5166,192.168.171.254,567,6,53,70,Hyderabad,Night
2025-10-27,StarTV,527,1,1141,5.285685859057658,0,D3925,192.168.203.2,530,14,20,50,Hyderabad,Morning
2025-10-27,ZeeTV,519,1,929,5.489288959134976,0,D3993,192.168.72.35,578,10,21,61,Bangalore,Midnight
2025-10-27,SunTV,526,1,875,4.963102400985184,0,D1771,192.168.128.174,567,4,32,15,Kolkata,Midnight
2025-10-27,ABPNews,525,1,1108,4.602567488893664,0,D8371,192.168.187.63,585,7,10,45,Mumbai,Evening
2025-10-27,NDTV,534,1,1109,5.21856089441998,0,D6713,192.168.94.220,614,6,39,51,Delhi,Midnight
2025-10-27,IndiaTV,527,1,1111,5.565011768868094,0,D9167,192.168.44.125,623,6,48,28,Bangalore,Afternoon
2025-10-27,CNNNews18,563,1,1191,5.415937987366332,0,D2556,192.168.184.37,545,3,32,45,Mumbai,Night
2025-10-27,TimesNow,565,1,1001,4.081347180311916,0,D2151,192.168.6.110,595,11,34,56,Bangalore,Midnight
2025-10-27,RepublicTV,513,5,855,5.217302043988136,0,D6314,192.168.143.178,597,6,57,73,Bangalore,Morning
2025-10-27,TV9,576,1,852,4.570578730376985,0,D2217,192.168.141.225,654,4,53,64,Hyderabad,Evening
2025-10-27,Asianet,516,1,906,5.028656746299201,0,D4944,192.168.133.189,562,3,30,35,Mumbai,Night
2025-10-27,Colors,523,1,1047,4.954804503958897,0,D9039,192.168.148.138,582,12,37,45,Delhi,Evening
2025-10-27,SonyTV,553,11,964,5.333249818930787,0,D3042,192.168.31.134,577,7,20,15,Chennai,Midnight
2025-10-27,StarPlus,534,1,861,5.394636368470708,0,D7303,192.168.1.39,647,2,33,40,Hyderabad,Afternoon
2025-10-27,ZeeCinema,539,1,789,5.4834398593379206,0,D9897,192.168.48.27,548,7,21,29,Bangalore,Morning
2025-10-27,StarMovies,559,4,1062,4.123756742370803,0,D3669,192.168.55.14,637,9,69,17,Kolkata,Afternoon
2025-10-27,HBO,576,1,933,5.108906502158511,0,D3113,192.168.150.103,651,4,12,28,Chennai,Midnight
2025-10-27,Discovery,529,3,751,4.369694708564417,0,D3977,192.168.117.122,607,11,42,69,Bangalore,Midnight
2025-10-27,NationalGeographic,554,1,885,5.545806720995536,0,D5378,192.168.212.105,554,8,22,42,Hyderabad,Night
2025-10-27,AnimalPlanet,579,1,1118,4.462857373434585,0,D8227,192.168.178.222,698,13,11,58,Bangalore,Morning
2025-10-27,HistoryTV18,575,1,928,4.983188037933698,0,D7261,192.168.24.53,555,4,62,21,Hyderabad,Midnight
2025-10-27,CartoonNetwork,509,11,751,5.645584044234281,0,D1422,192.168.215.11,513,14,51,66,Bangalore,Midnight
2025-10-27,Pogo,532,2,1237,5.605406075664866,0,D9722,192.168.162.183,550,7,53,60,Chennai,Afternoon
2025-10-27,Nickelodeon,533,1,1149,5.59166137667078,0,D1090,192.168.185.196,539,8,66,65,Kolkata,Afternoon
2025-10-27,SonyMax,508,10,960,4.872927901957063,0,D4372,192.168.36.228,580,12,25,45,Kolkata,Afternoon
2025-10-27,ZeeTelugu,530,1,850,4.846218018752564,0,D7036,192.168.204.9,559,4,29,50,Hyderabad,Morning
2025-10-27,ETV,517,1,920,5.111988150018351,0,D2942,192.168.27.55,553,12,41,66,Mumbai,Morning
2025-10-27,GeminiTV,552,14,1054,4.874894313444716,0,D4805,192.168.173.208,613,6,32,59,Chennai,Afternoon
2025-10-27,MaaTV,521,1,822,4.919973975532062,0,D1097,192.168.126.246,516,4,19,60,Hyderabad,Evening
2025-10-27,UdayaTV,564,1,761,4.711288417367189,0,D2479,192.168.69.27,578,5,32,22,Hyderabad,Afternoon
2025-10-27,SuryaTV,578,1,785,4.909736457476816,0,D5626,192.168.9.151,603,6,26,64,Mumbai,Morning
2025-10-27,KTV,561,1,1084,5.600921497539005,0,D6147,192.168.148.218,607,13,59,51,Bangalore,Morning
2025-10-27,JayaTV,546,1,1046,4.383500116671602,0,D4647,192.168.172.126,541,8,17,67,Kolkata,Evening
2025-10-27,RajTV,540,6,936,4.567259430550807,0,D6443,192.168.2.187,598,5,13,57,Delhi,Morning
2025-10-27,KalaignarTV,565,2,1110,5.213522699675906,0,D1079,192.168.42.99,618,5,17,67,Hyderabad,Evening
2025-10-27,DDNews,543,1,815,5.18517953919184,0,D6577,192.168.6.155,639,14,65,70,Chennai,Midnight
2025-10-27,DDNational,520,5,966,4.142059130285131,0,D3223,192.168.189.42,548,3,32,23,Bangalore,Evening
2025-10-27,DDSports,562,1,951,4.589936326471012,0,D3569,192.168.96.4,559,6,43,47,Kolkata,Afternoon
2025-10-27,TenSports,560,1,1031,5.006313392775871,0,D5518,192.168.217.190,561,4,63,45,Chennai,Morning
2025-10-27,StarSports,557,1,895,4.356797991951703,0,D2123,192.168.135.84,642,5,42,52,Hyderabad,Night
2025-10-27,SonySports,547,1,883,4.2820872044616,0,D3623,192.168.144.5,645,12,23,44,Mumbai,Midnight
2025-10-27,Eurosport,546,2,905,5.505298179492373,0,D2403,192.168.190.113,541,13,30,54,Mumbai,Afternoon
2025-10-27,CNBC,533,9,727,4.815786554221628,0,D3578,192.168.136.136,515,9,13,15,Mumbai,Night
2025-10-27,BloombergTV,554,3,684,4.673009061930312,0,D1331,192.168.253.7,656,5,35,50,Kolkata,Midnight
2025-10-27,BBCWorld,559,1,805,5.425217633674432,0,D8485,192.168.36.228,573,7,27,59,Kolkata,Morning
2025-10-27,AlJazeera,542,2,1042,5.076285959459522,0,D1739,192.168.54.67,626,4,55,26,Bangalore,Midnight
2025-10-27,France24,541,1,1045,5.188174193476108,0,D9233,192.168.135.69,623,2,46,38,Mumbai,Morning
2025-10-27,VH1,515,1,940,5.590355525544225,0,D5980,192.168.4.17,551,5,10,38,Bangalore,Evening
2025-10-27,MTV,542,1,918,4.820202359300191,0,D4878,192.168.252.111,568,7,12,44,Hyderabad,Night
2025-10-28,News24,4,245,4918,10.630130651620338,1,D2949,192.168.57.191,31,0,84,86,Kolkata,Night
2025-10-28,StarTV,15,229,5001,11.207106237470018,1,D4460,192.168.154.104,81,1,90,84,Kolkata,Night
2025-10-28,ZeeTV,26,230,4701,11.080474240670195,1,D3128,192.168.230.113,125,1,83,84,Hyderabad,Afternoon
2025-10-28,SunTV,9,236,5159,9.81169538178607,1,D5497,192.168.203.92,85,0,94,91,Delhi,Evening
2025-10-28,ABPNews,-13,225,4742,11.368296421802622,1,D3154,192.168.67.244,60,1,76,86,Chennai,Midnight
2025-10-28,NDTV,-10,230,5254,10.5674114315835,1,D6230,192.168.27.89,5,0,92,93,Hyderabad,Afternoon
2025-10-28,IndiaTV,40,222,5103,9.708214024661158,1,D8444,192.168.185.178,80,1,90,88,Bangalore,Afternoon
2025-10-28,CNNNews18,19,219,4820,11.126633740802909,1,D2237,192.168.227.106,5,0,94,80,Bangalore,Night
2025-10-28,TimesNow,11,248,4650,10.214707777565252,1,D9697,192.168.66.122,16,1,97,82,Bangalore,Afternoon
2025-10-28,RepublicTV,24,230,4737,10.84845587938338,1,D6240,192.168.158.101,21,1,88,90,Mumbai,Afternoon
2025-10-28,TV9,10,240,4774,9.92349686281188,1,D5815,192.168.11.183,55,1,95,94,Chennai,Night
2025-10-28,Asianet,19,246,5141,10.182542779786592,1,D1256,192.168.228.101,38,0,97,97,Kolkata,Night
2025-10-28,Colors,49,246,5112,9.993022382409526,1,D2720,192.168.3.222,159,1,86,87,Delhi,Morning
2025-10-28,SonyTV,-22,245,4980,10.585680448173225,1,D8347,192.168.120.230,5,1,78,80,Chennai,Midnight
2025-10-28,StarPlus,33,218,5018,11.088495131346228,1,D8076,192.168.41.230,14,0,91,92,Kolkata,Afternoon
2025-10-28,ZeeCinema,32,222,5066,11.508243641311424,1,D2071,192.168.218.182,81,1,94,94,Chennai,Afternoon
2025-10-28,StarMovies,18,234,5020,11.26955870449087,1,D2622,192.168.21.1,46,0,95,86,Hyderabad,Midnight
2025-10-28,HBO,35,226,4557,11.071569023354982,1,D3066,192.168.47.43,71,1,96,82,Mumbai,Morning
2025-10-28,Discovery,44,232,4888,11.137904824414711,1,D9642,192.168.101.148,79,1,94,97,Hyderabad,Evening
2025-10-28,NationalGeographic,2,255,5058,10.351302149052382,1,D1897,192.168.17.198,57,0,81,83,Mumbai,Morning
2025-10-28,AnimalPlanet,33,215,5214,9.778159691446769,1,D6175,192.168.176.76,33,1,78,87,Delhi,Morning
2025-10-28,HistoryTV18,18,228,4960,10.15246471766449,1,D9273,192.168.144.181,13,0,89,84,Hyderabad,Evening
2025-10-28,CartoonNetwork,-7,215,4957,10.022628782070775,1,D9928,192.168.149.82,5,0,88,92,Mumbai,Night
2025-10-28,Pogo,17,214,4829,10.323109453801376,1,D5174,192.168.9.24,30,0,94,88,Mumbai,Midnight
2025-10-28,Nickelodeon,34,227,4615,9.651078667222151,1,D6781,192.168.211.140,72,0,96,88,Bangalore,Morning
2025-10-28,SonyMax,-4,248,5123,11.316011222141524,1,D4944,192.168.3.170,42,0,75,90,Hyderabad,Night
2025-10-28,ZeeTelugu,37,225,5041,10.835950013135992,1,D7426,192.168.125.133,57,0,83,98,Mumbai,Evening
2025-10-28,ETV,19,212,4982,11.28089874483115,1,D6435,192.168.153.228,30,1,96,97,Bangalore,Midnight
2025-10-28,GeminiTV,48,220,4905,10.157171140676397,1,D3935,192.168.186.190,37,1,78,83,Bangalore,Afternoon
2025-10-28,MaaTV,6,233,4750,10.878323484143138,1,D6833,192.168.79.5,104,0,94,98,Bangalore,Evening
2025-10-28,UdayaTV,41,251,5015,11.340963025726998,1,D9088,192.168.153.83,113,0,83,93,Hyderabad,Night
2025-10-28,SuryaTV,27,239,5063,10.83630496285081,1,D1461,192.168.247.6,83,0,83,83,Kolkata,Morning
2025-10-28,KTV,6,231,4965,9.847565204273804,1,D1116,192.168.151.223,5,1,96,96,Kolkata,Afternoon
2025-10-28,JayaTV,25,231,4572,10.558318169388755,1,D6785,192.168.222.181,31,1,86,83,Delhi,Morning
2025-10-28,RajTV,41,233,5036,10.76035156571478,1,D7507,192.168.6.10,144,0,90,89,Chennai,Morning
2025-10-28,KalaignarTV,-4,215,4968,10.3432803490178,1,D6830,192.168.166.214,5,0,79,91,Bangalore,Afternoon
2025-10-28,DDNews,23,253,4880,11.099628824365558,1,D5561,192.168.77.156,118,0,91,81,Hyderabad,Night
2025-10-28,DDNational,27,238,4907,10.908757413452491,1,D9127,192.168.41.62,51,0,99,93,Mumbai,Night
2025-10-28,DDSports,10,246,4692,10.697629085436528,1,D1659,192.168.124.180,19,1,80,86,Mumbai,Evening
2025-10-28,TenSports,31,254,4902,10.965655380136218,1,D3122,192.168.21.57,48,0,83,84,Chennai,Night
2025-10-28,StarSports,30,228,4758,10.521481513014033,1,D2586,192.168.95.139,41,1,85,99,Hyderabad,Night
2025-10-28,SonySports,24,257,5238,11.158866290405896,1,D5682,192.168.141.31,53,1,76,82,Mumbai,Night
2025-10-28,Eurosport,-1,222,5166,10.265112937799872,1,D7799,192.168.235.4,49,0,98,80,Chennai,Morning
2025-10-28,CNBC,-9,235,5148,10.018460566157213,1,D9826,192.168.108.150,46,0,81,83,Kolkata,Morning
2025-10-28,BloombergTV,0,248,4859,10.748139421379804,1,D7987,192.168.117.93,66,0,91,86,Bangalore,Afternoon
2025-10-28,BBCWorld,-2,227,4943,10.284474045590471,1,D8975,192.168.98.192,5,0,85,84,Kolkata,Midnight
2025-10-28,AlJazeera,-10,244,4663,10.656088778187993,1,D3882,192.168.76.212,76,1,96,94,Chennai,Afternoon
2025-10-28,France24,4,223,5163,10.49139166600521,1,D6249,192.168.82.207,102,1,98,92,Delhi,Morning
2025-10-28,VH1,-11,230,5165,10.07548277126718,1,D3811,192.168.114.218,5,1,84,92,Bangalore,Midnight
2025-10-28,MTV,7,243,5164,10.319407118189458,1,D6527,192.168.251.212,83,0,75,86,Mumbai,Afternoon
2025-10-29,News24,594,1,898,4.723977593385932,0,D2884,192.168.60.100,574,10,22,56,Kolkata,Night
2025-10-29,StarTV,574,1,812,4.561393119265476,0,D9813,192.168.133.253,639,7,38,62,Chennai,Afternoon
2025-10-29,ZeeTV,582,1,898,5.773744483986533,0,D6073,192.168.78.196,626,13,46,22,Hyderabad,Evening
2025-10-29,SunTV,578,2,1180,5.569844726554021,0,D6416,192.168.5.66,660,9,56,45,Hyderabad,Evening
2025-10-29,ABPNews,561,1,968,5.181163440263566,0,D6800,192.168.163.242,564,7,12,38,Mumbai,Evening
2025-10-29,NDTV,570,1,1305,4.664246750217459,0,D7895,192.168.142.76,596,9,62,39,Bangalore,Morning
2025-10-29,IndiaTV,558,1,1145,4.447119487948039,0,D7315,192.168.39.236,672,8,68,66,Kolkata,Midnight
2025-10-29,CNNNews18,562,1,895,4.763894169053871,0,D5930,192.168.168.7,548,10,57,61,Chennai,Afternoon
2025-10-29,TimesNow,608,1,925,4.453200640317337,0,D3365,192.168.21.72,591,12,67,49,Delhi,Midnight
2025-10-29,RepublicTV,573,1,971,5.428906032653448,0,D1854,192.168.243.106,656,10,51,18,Kolkata,Night
2025-10-29,TV9,556,1,1291,4.695975299841239,0,D3728,192.168.138.130,587,3,65,19,Bangalore,Morning
2025-10-29,Asianet,592,9,1059,5.66383892877688,0,D1915,192.168.29.68,653,6,19,19,Delhi,Evening
2025-10-29,Colors,553,1,913,5.494361566168003,0,D8173,192.168.180.89,612,13,25,30,Chennai,Afternoon
2025-10-29,SonyTV,572,1,801,5.410151162613218,0,D5938,192.168.148.153,599,3,58,45,Hyderabad,Night
2025-10-29,StarPlus,573,1,888,5.747919985194044,0,D1131,192.168.72.72,647,7,49,30,Hyderabad,Afternoon
2025-10-29,ZeeCinema,607,1,845,5.122510840081526,0,D4593,192.168.132.238,652,5,38,56,Hyderabad,Evening
2025-10-29,StarMovies,623,1,1068,4.684014806780844,0,D1293,192.168.219.66,712,9,27,51,Hyderabad,Morning
2025-10-29,HBO,576,4,915,4.75269827442,0,D4685,192.168.84.251,680,11,45,67,Mumbai,Evening
2025-10-29,Discovery,562,8,1119,4.820696388826914,0,D9016,192.168.48.8,668,5,63,59,Bangalore,Night
2025-10-29,NationalGeographic,597,3,1143,4.704835211860112,0,D8762,192.168.225.215,676,7,65,60,Chennai,Night
2025-10-29,AnimalPlanet,561,1,813,5.795666609848923,0,D7846,192.168.206.155,580,13,63,56,Bangalore,Morning
2025-10-29,HistoryTV18,573,3,909,5.376243010818485,0,D8584,192.168.1.28,587,14,44,32,Mumbai,Midnight
2025-10-29,CartoonNetwork,592,1,908,5.462135050374902,0,D8310,192.168.138.46,595,2,61,31,Hyderabad,Morning
2025-10-29,Pogo,600,1,971,5.508310848957221,0,D6356,192.168.125.21,673,5,11,18,Bangalore,Morning
2025-10-29,Nickelodeon,584,1,1055,4.741970385527618,0,D1286,192.168.169.32,672,5,34,72,Kolkata,Night
2025-10-29,SonyMax,595,1,1168,5.225386558286443,0,D9641,192.168.159.199,677,7,34,47,Mumbai,Evening
2025-10-29,ZeeTelugu,607,1,927,4.683817133862506,0,D7586,192.168.149.206,679,9,37,21,Chennai,Afternoon
2025-10-29,ETV,599,1,1211,5.644670960708726,0,D6303,192.168.76.21,582,14,64,41,Bangalore,Morning
2025-10-29,GeminiTV,562,9,1076,6.021183039083197,0,D4116,192.168.149.34,646,5,67,42,Kolkata,Afternoon
2025-10-29,MaaTV,555,4,1022,5.171515196720439,0,D6874,192.168.137.65,612,5,46,25,Delhi,Night
2025-10-29,UdayaTV,582,1,1110,5.1780206682065,0,D7970,192.168.64.88,663,4,52,57,Bangalore,Afternoon
2025-10-29,SuryaTV,617,1,1270,5.014187169763372,0,D9148,192.168.66.223,712,12,56,64,Mumbai,Midnight
2025-10-29,KTV,619,3,1047,4.786404159440012,0,D9444,192.168.42.115,696,12,28,64,Delhi,Afternoon
2025-10-29,JayaTV,600,1,1109,4.612683846466555,0,D2235,192.168.168.141,615,14,26,55,Hyderabad,Night
2025-10-29,RajTV,605,1,885,4.372713340581012,0,D1999,192.168.117.4,663,9,31,64,Delhi,Afternoon
2025-10-29,KalaignarTV,552,1,1047,5.070134296691451,0,D4760,192.168.243.23,566,7,61,71,Hyderabad,Midnight
2025-10-29,DDNews,591,1,1147,5.206510493377844,0,D5116,192.168.69.162,599,5,27,30,Hyderabad,Morning
2025-10-29,DDNational,587,1,1076,4.806389603080451,0,D5411,192.168.40.146,602,14,35,32,Hyderabad,Midnight
2025-10-29,DDSports,584,1,1111,5.054615125043959,0,D6557,192.168.119.228,631,6,24,33,Kolkata,Morning
2025-10-29,TenSports,569,1,1162,5.158433285104207,0,D6352,192.168.89.225,687,3,38,28,Mumbai,Midnight
2025-10-29,StarSports,585,1,1058,5.051705522440513,0,D4683,192.168.160.153,619,10,16,26,Bangalore,Night
2025-10-29,SonySports,582,1,1219,4.637454579969182,0,D3261,192.168.51.145,610,9,27,58,Hyderabad,Midnight
2025-10-29,Eurosport,583,4,1179,4.694147125216141,0,D2853,192.168.50.131,619,3,59,56,Mumbai,Night
2025-10-29,CNBC,568,1,936,5.337594152521099,0,D9791,192.168.54.214,646,9,20,43,Bangalore,Night
2025-10-29,BloombergTV,613,1,846,5.962424502787671,0,D7895,192.168.183.119,679,7,65,43,Hyderabad,Midnight
2025-10-29,BBCWorld,581,1,1203,4.585479160027595,0,D3990,192.168.112.35,615,2,17,65,Hyderabad,Afternoon
2025-10-29,AlJazeera,587,2,1003,4.762413611535871,0,D1862,192.168.248.68,622,11,65,16,Hyderabad,Night
2025-10-29,France24,568,1,988,4.747855465180418,0,D5527,192.168.186.92,621,5,61,52,Kolkata,Evening
2025-10-29,VH1,568,1,1114,4.744114093621844,0,D2219,192.168.58.253,551,6,68,36,Kolkata,Afternoon
2025-10-29,MTV,613,1,925,5.344012968101015,0,D4795,192.168.12.62,701,3,48,29,Kolkata,Afternoon
2025-10-30,News24,42,204,5132,9.64914151401508,1,D1527,192.168.93.254,151,0,99,96,Delhi,Midnight
2025-10-30,StarTV,49,235,4920,9.979864454131883,1,D8369,192.168.174.204,116,0,87,82,Mumbai,Afternoon
2025-10-30,ZeeTV,16,234,5054,10.035570276096818,1,D3922,192.168.2.21,131,0,82,89,Kolkata,Evening
2025-10-30,SunTV,0,217,4876,9.987331552887012,1,D6849,192.168.103.65,43,1,86,82,Hyderabad,Midnight
2025-10-30,ABPNews,-3,247,4591,9.93040928747417,1,D2162,192.168.145.13,110,0,81,90,Chennai,Evening
2025-10-30,NDTV,51,249,4986,11.010305352259753,1,D1846,192.168.198.77,114,0,96,81,Bangalore,Morning
2025-10-30,IndiaTV,16,255,5231,10.960271312047473,1,D7959,192.168.208.109,9,0,76,95,Hyderabad,Morning
2025-10-30,CNNNews18,6,227,4850,10.220246350833838,1,D4086,192.168.95.93,89,1,80,98,Chennai,Night
2025-10-30,TimesNow,20,240,4909,10.112324773688478,1,D4283,192.168.44.62,104,1,85,90,Bangalore,Afternoon
2025-10-30,RepublicTV,48,206,4967,10.209085977121312,1,D4323,192.168.29.203,153,1,91,98,Kolkata,Evening
2025-10-30,TV9,2,230,5086,11.173508906864372,1,D1445,192.168.13.181,52,1,89,95,Hyderabad,Midnight
